Time,VWC%,Period,EC,Temp_Soil,Temp_Soil(F),Temp_IR,Temp_IR(F),Latitude,Longitude,Satellites,Fix,Rod Length,Soil Type,VWC Mode
2018-04-20 13:00:14,00.0,1940,0.00,27.7,81.9,----,----,3353.4576 S,15111.0843 E,8,1,T,S,V
2018-04-20 13:00:17,19.7,2211,0.05,27.7,81.9,----,----,3353.4588 S,15111.0830 E,8,1,T,S,V
2018-05-11 16:47:03,26.0,2322,0.08,19.5,67.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:47:13,19.7,2216,0.00,19.5,67.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:47:28,33.4,2455,0.03,19.4,66.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:47:38,37.4,2525,0.23,19.3,66.8,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:48:51,26.6,2332,0.07,19.3,66.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:49:19,16.3,2157,0.15,19.1,66.5,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:49:35,23.7,2286,0.06,19.0,66.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:49:57,16.3,2154,0.18,19.1,66.4,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:50:13,27.7,2359,0.18,19.0,66.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:50:40,28.3,2366,0.06,18.9,66.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:50:49,20.9,2230,0.00,18.8,66.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 16:51:00,22.0,2257,0.05,18.8,65.9,----,----,3353.1714 S,15111.1017 E,4,1,T,S,V
2018-05-11 16:51:29,27.7,2355,0.12,18.7,65.7,----,----,3353.1720 S,15111.0999 E,7,1,T,S,V
2018-05-11 16:52:02,24.9,2305,0.16,18.7,65.7,----,----,3353.1623 S,15111.0952 E,10,1,T,S,V
2018-05-11 16:52:15,30.6,2408,0.31,18.7,65.6,----,----,3353.1631 S,15111.0938 E,10,1,T,S,V
2018-05-11 16:52:27,35.7,2495,0.14,18.6,65.5,----,----,3353.1634 S,15111.0942 E,10,1,T,S,V
2018-05-11 16:52:31,32.3,2437,0.18,18.6,65.5,----,----,3353.1635 S,15111.0940 E,10,1,T,S,V
2018-05-11 16:52:35,31.1,2417,0.28,18.6,65.4,----,----,3353.1626 S,15111.0948 E,10,1,T,S,V
2018-05-11 17:00:10,11.8,2095,0.07,18.9,66.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:00:45,16.3,2157,0.12,18.9,66.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:00:57,18.0,2184,0.18,18.9,66.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:01:57,38.0,2536,0.14,18.9,66.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:02:37,18.0,2182,0.02,18.8,65.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:02:48,21.5,2247,0.08,18.8,65.8,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-05-11 17:03:22,15.2,2131,0.13,18.7,65.7,----,----,3353.1931 S,15111.1360 E,6,1,T,S,V
2018-07-05 16:47:19,19.2,2208,0.00,21.1,70.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-07-05 16:47:38,23.2,2274,0.00,21.1,70.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-07-05 16:50:43,27.7,2350,0.00,21.1,70.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-07-05 16:50:59,27.7,2352,0.04,21.1,70.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2018-07-05 16:51:03,27.7,2351,0.03,21.1,70.1,----,----,3353.1820 S,15111.1478 E,4,1,T,S,V
2018-07-05 16:51:08,23.2,2272,0.00,21.1,70.1,----,----,3353.1833 S,15111.1461 E,4,1,T,S,V
2018-07-05 16:51:27,28.3,2361,0.10,21.2,70.2,----,----,3353.1887 S,15111.1449 E,4,1,T,S,V
2018-07-05 16:51:58,24.9,2303,0.03,21.3,70.3,----,----,3353.1927 S,15111.1261 E,5,1,T,S,V
2018-07-05 16:52:09,27.2,2342,0.00,21.3,70.5,----,----,3353.1999 S,15111.1040 E,6,1,T,S,V
2018-07-05 16:52:31,22.6,2266,0.00,21.4,70.6,----,----,3353.1986 S,15111.1062 E,6,1,T,S,V
2018-07-05 16:53:14,19.7,2215,0.03,21.5,70.8,----,----,3353.1970 S,15111.1053 E,8,1,T,S,V
2018-07-05 16:53:31,20.9,2234,0.00,21.6,70.9,----,----,3353.1943 S,15111.1067 E,9,1,T,S,V
2018-07-05 16:54:03,24.9,2306,0.00,21.6,70.9,----,----,3353.1918 S,15111.1093 E,10,1,T,S,V
2018-07-05 16:54:13,30.6,2401,0.05,21.6,70.9,----,----,3353.1931 S,15111.1106 E,10,1,T,S,V
2018-07-05 16:56:02,30.0,2395,0.12,21.9,71.4,----,----,3353.1936 S,15111.1147 E,11,1,T,S,V
2018-07-05 16:56:15,30.6,2401,0.02,21.9,71.5,----,----,3353.1925 S,15111.1146 E,11,1,T,S,V
2018-07-05 16:56:31,27.2,2345,0.02,22.0,71.6,----,----,3353.1872 S,15111.1105 E,11,1,T,S,V
2018-07-05 16:56:38,23.2,2271,0.02,22.0,71.6,----,----,3353.1855 S,15111.1094 E,11,1,T,S,V
2018-07-05 16:56:42,27.2,2343,0.07,22.0,71.6,----,----,3353.1857 S,15111.1092 E,11,1,T,S,V
2018-07-05 16:56:52,30.0,2391,0.06,22.0,71.6,----,----,3353.1860 S,15111.1092 E,11,1,T,S,V
2018-07-05 16:57:06,18.6,2198,0.00,22.1,71.8,----,----,3353.1862 S,15111.1102 E,11,1,T,S,V
2018-07-05 16:57:13,26.0,2325,0.00,22.1,71.8,----,----,3353.1859 S,15111.1092 E,11,1,T,S,V
2018-07-05 16:57:35,23.7,2289,0.07,22.2,71.9,----,----,3353.1853 S,15111.1093 E,11,1,T,S,V
2018-07-05 16:58:07,24.3,2291,0.00,22.2,72.1,----,----,3353.1852 S,15111.1104 E,11,1,T,S,V
2018-07-05 16:58:22,14.8,2120,0.00,22.3,72.2,----,----,3353.1854 S,15111.1117 E,11,1,T,S,V
2018-07-05 16:58:49,20.9,2232,0.05,22.5,72.5,----,----,3353.1849 S,15111.1075 E,11,1,T,S,V
2018-07-05 16:59:20,25.4,2319,0.00,22.6,72.7,----,----,3353.1841 S,15111.1073 E,10,1,T,S,V
2018-07-05 16:59:39,07.9,2051,0.00,22.6,72.8,----,----,3353.1851 S,15111.1052 E,11,1,T,S,V
2018-07-05 17:00:01,15.2,2139,0.00,22.7,73.0,----,----,3353.1831 S,15111.0986 E,11,1,T,S,V
2018-07-05 17:00:06,23.7,2282,0.00,22.8,73.0,----,----,3353.1829 S,15111.0982 E,11,1,T,S,V
2018-07-05 17:00:19,28.3,2366,0.05,22.8,73.1,----,----,3353.1845 S,15111.0985 E,11,1,T,S,V
2018-07-05 17:00:32,29.4,2388,0.11,22.9,73.2,----,----,3353.1855 S,15111.0965 E,11,1,T,S,V
2018-07-05 17:00:44,36.8,2511,0.22,23.0,73.4,----,----,3353.1868 S,15111.0936 E,11,1,T,S,V
2018-07-05 17:00:53,28.9,2377,0.09,23.0,73.4,----,----,3353.1898 S,15111.0912 E,11,1,T,S,V
2018-07-05 17:00:59,28.9,2377,0.20,23.0,73.5,----,----,3353.1930 S,15111.0897 E,11,1,T,S,V
2018-07-05 17:01:06,42.5,2613,0.32,23.0,73.5,----,----,3353.1924 S,15111.0881 E,11,1,T,S,V
2018-07-05 17:01:07,42.5,2613,0.31,23.0,73.5,----,----,3353.1923 S,15111.0880 E,11,1,T,S,V
2018-07-05 17:01:13,32.3,2432,0.11,23.1,73.6,----,----,3353.1908 S,15111.0900 E,11,1,T,S,V
2018-07-05 17:01:23,16.9,2164,0.00,23.1,73.7,----,----,3353.1901 S,15111.0899 E,11,1,T,S,V
2018-07-05 17:01:32,28.9,2374,0.24,23.2,73.8,----,----,3353.1908 S,15111.0896 E,11,1,T,S,V
2018-07-05 17:01:50,25.4,2319,0.05,23.2,73.9,----,----,3353.1936 S,15111.0868 E,10,1,T,S,V
2018-11-21 12:06:48,18.0,2184,0.17,25.2,77.5,----,----,3353.2094 S,15111.0739 E,10,1,T,S,V
2018-11-21 12:06:59,10.9,2080,0.15,25.2,77.5,----,----,3353.2069 S,15111.0741 E,10,1,T,S,V
2018-11-21 12:07:06,03.0,2008,0.06,25.2,77.5,----,----,3353.2061 S,15111.0743 E,10,1,T,S,V
2018-11-21 12:07:16,16.3,2154,0.03,25.3,77.6,----,----,3353.2038 S,15111.0741 E,10,1,T,S,V
2018-11-21 12:07:27,12.8,2106,0.05,25.3,77.6,----,----,3353.1980 S,15111.0752 E,10,1,T,S,V
2018-11-21 12:07:37,11.8,2096,0.00,25.4,77.7,----,----,3353.1949 S,15111.0772 E,10,1,T,S,V
2018-11-21 12:07:47,08.9,2060,0.00,25.4,77.8,----,----,3353.1939 S,15111.0771 E,10,1,T,S,V
2018-11-21 12:07:59,04.0,2011,0.00,25.4,77.8,----,----,3353.1953 S,15111.0758 E,10,1,T,S,V
2018-11-21 12:08:10,11.8,2099,0.00,25.5,78.0,----,----,3353.1912 S,15111.0756 E,10,1,T,S,V
2018-11-21 12:08:43,11.8,2098,0.08,25.6,78.2,----,----,3353.1848 S,15111.0772 E,10,1,T,S,V
2018-11-21 12:08:55,05.0,2029,0.00,25.7,78.2,----,----,3353.1831 S,15111.0749 E,10,1,T,S,V
2018-11-21 12:09:39,10.9,2087,0.00,25.9,78.6,----,----,3353.1801 S,15111.0748 E,10,1,T,S,V
2018-11-21 12:09:49,13.8,2119,0.00,25.9,78.6,----,----,3353.1798 S,15111.0739 E,10,1,T,S,V
2018-11-21 12:09:59,13.8,2110,0.00,25.9,78.7,----,----,3353.1757 S,15111.0764 E,10,1,T,S,V
2018-11-21 12:10:11,06.0,2037,0.00,26.0,78.8,----,----,3353.1757 S,15111.0823 E,10,1,T,S,V
2018-11-21 12:10:21,10.9,2081,0.00,26.1,79.0,----,----,3353.1758 S,15111.0867 E,10,1,T,S,V
2018-11-21 12:10:34,08.9,2067,0.00,26.1,79.0,----,----,3353.1759 S,15111.0890 E,10,1,T,S,V
2018-11-21 12:10:41,05.0,2020,0.00,26.1,79.0,----,----,3353.1777 S,15111.0887 E,10,1,T,S,V
2018-11-21 12:11:03,09.9,2073,0.32,26.2,79.2,----,----,3353.1770 S,15111.0907 E,8,1,T,S,V
2018-11-21 12:11:16,15.2,2137,0.00,26.3,79.3,----,----,3353.1778 S,15111.0927 E,10,1,T,S,V
2018-11-21 12:11:24,09.9,2071,0.12,26.3,79.3,----,----,3353.1783 S,15111.0930 E,10,1,T,S,V
2018-11-21 12:11:31,10.9,2082,0.03,26.3,79.4,----,----,3353.1792 S,15111.0939 E,10,1,T,S,V
2018-11-21 12:11:40,07.9,2053,0.07,26.4,79.5,----,----,3353.1798 S,15111.0956 E,11,1,T,S,V
2018-11-21 12:12:24,17.5,2170,0.06,26.5,79.7,----,----,3353.1781 S,15111.0984 E,11,1,T,S,V
2018-11-21 12:12:39,19.7,2215,0.05,26.5,79.7,----,----,3353.1812 S,15111.0967 E,11,1,T,S,V
2018-11-21 12:17:32,10.9,2081,0.00,27.1,80.9,----,----,3353.2212 S,15111.1119 E,14,1,T,S,V
2018-11-21 12:17:40,17.5,2179,0.09,27.2,81.0,----,----,3353.2206 S,15111.1094 E,14,1,T,S,V
2018-11-21 12:17:48,11.8,2095,0.13,27.2,81.0,----,----,3353.2203 S,15111.1067 E,14,1,T,S,V
2018-11-21 12:17:55,09.9,2075,0.00,27.2,81.0,----,----,3353.2196 S,15111.1056 E,14,1,T,S,V
2018-11-21 12:19:56,10.9,2084,0.06,27.3,81.2,----,----,3353.2182 S,15111.0977 E,14,1,T,S,V
2018-11-21 12:20:09,14.8,2128,0.07,27.3,81.2,----,----,3353.2139 S,15111.0960 E,14,1,T,S,V
2018-11-21 12:20:18,13.8,2117,0.04,27.3,81.2,----,----,3353.2096 S,15111.0963 E,14,1,T,S,V
2018-11-21 12:20:27,11.8,2093,0.00,27.4,81.3,----,----,3353.2056 S,15111.0974 E,14,1,T,S,V
2018-11-21 12:20:36,06.0,2038,0.00,27.3,81.2,----,----,3353.2015 S,15111.0996 E,14,1,T,S,V
2018-11-21 12:20:45,17.5,2179,0.03,27.4,81.4,----,----,3353.2002 S,15111.0990 E,14,1,T,S,V
2018-11-21 12:20:54,17.5,2175,0.11,27.4,81.3,----,----,3353.1973 S,15111.0986 E,14,1,T,S,V
2018-11-21 12:21:03,11.8,2099,0.00,27.4,81.4,----,----,3353.1961 S,15111.0982 E,14,1,T,S,V
2018-11-21 12:21:11,18.6,2190,0.00,27.4,81.4,----,----,3353.1938 S,15111.0989 E,14,1,T,S,V
2018-11-21 12:21:20,19.7,2219,0.05,27.4,81.4,----,----,3353.1897 S,15111.0981 E,14,1,T,S,V
2018-11-21 12:21:29,12.8,2102,0.00,27.4,81.4,----,----,3353.1866 S,15111.0993 E,14,1,T,S,V
2018-11-21 12:21:37,15.8,2149,0.13,27.4,81.4,----,----,3353.1814 S,15111.1018 E,14,1,T,S,V
2018-11-21 12:21:48,10.9,2085,0.08,27.4,81.4,----,----,3353.1782 S,15111.1022 E,14,1,T,S,V
2018-11-21 12:22:22,22.6,2264,0.19,27.5,81.6,----,----,3353.1709 S,15111.1138 E,14,1,T,S,V
2018-11-21 12:22:28,12.8,2103,0.00,27.5,81.6,----,----,3353.1687 S,15111.1195 E,14,1,T,S,V
2018-11-21 12:22:36,15.2,2136,0.00,27.5,81.6,----,----,3353.1752 S,15111.1137 E,14,1,T,S,V
2018-11-21 12:22:44,10.9,2081,0.00,27.6,81.6,----,----,3353.1810 S,15111.1129 E,14,1,T,S,V
2018-11-21 12:22:52,19.7,2216,0.08,27.6,81.7,----,----,3353.1825 S,15111.1114 E,14,1,T,S,V
2018-11-21 12:23:02,06.9,2045,0.00,27.6,81.6,----,----,3353.1850 S,15111.1122 E,14,1,T,S,V
2018-11-21 12:23:09,05.0,2029,0.00,27.6,81.8,----,----,3353.1867 S,15111.1124 E,14,1,T,S,V
2018-11-21 12:23:19,18.6,2193,0.22,27.7,81.9,----,----,3353.1896 S,15111.1111 E,14,1,T,S,V
2018-11-21 12:23:31,11.8,2090,0.00,27.7,82.0,----,----,3353.1953 S,15111.1101 E,14,1,T,S,V
2019-01-31 15:10:46,08.9,2060,0.00,33.5,92.3,----,----,3353.2477 S,15111.1009 E,4,1,T,S,V
2019-01-31 15:10:54,15.8,2147,0.00,33.6,92.4,----,----,3353.2483 S,15111.1040 E,4,1,T,S,V
2019-01-31 15:11:02,20.9,2233,0.19,33.6,92.6,----,----,3353.2492 S,15111.1080 E,4,1,T,S,V
2019-01-31 15:11:12,23.7,2289,0.14,33.8,93.0,----,----,3353.2456 S,15111.1001 E,4,1,T,S,V
2019-01-31 15:11:57,27.2,2344,0.12,34.3,93.7,----,----,3353.2588 S,15111.1006 E,6,1,T,S,V
2019-01-31 15:12:06,26.0,2327,0.25,34.4,93.9,----,----,3353.2591 S,15111.1067 E,6,1,T,S,V
2019-01-31 15:12:24,36.8,2514,0.33,34.6,94.3,----,----,3353.2585 S,15111.1099 E,7,1,T,S,V
2019-01-31 15:12:31,28.9,2371,0.19,34.7,94.5,----,----,3353.2556 S,15111.1104 E,7,1,T,S,V
2019-01-31 15:12:42,35.1,2482,0.27,34.8,94.7,----,----,3353.2580 S,15111.1120 E,7,1,T,S,V
2019-01-31 15:12:56,20.3,2220,0.17,34.9,94.9,----,----,3353.2624 S,15111.1081 E,9,1,T,S,V
2019-01-31 15:13:04,27.7,2351,0.08,35.0,95.0,----,----,3353.2645 S,15111.1070 E,9,1,T,S,V
2019-01-31 15:13:20,22.6,2267,0.00,35.1,95.3,----,----,3353.2608 S,15111.1098 E,10,1,T,S,V
2019-01-31 15:13:30,41.4,2595,0.21,35.2,95.5,----,----,3353.2589 S,15111.1151 E,11,1,T,S,V
2019-01-31 15:13:39,39.6,2570,0.53,35.3,95.5,----,----,3353.2603 S,15111.1157 E,11,1,T,S,V
2019-01-31 15:13:48,23.7,2284,0.07,35.3,95.6,----,----,3353.2624 S,15111.1131 E,11,1,T,S,V
2019-01-31 15:13:58,23.2,2274,0.12,35.4,95.7,----,----,3353.2613 S,15111.1100 E,11,1,T,S,V
2019-01-31 15:14:33,48.2,2713,0.43,35.5,96.0,----,----,3353.2573 S,15111.1182 E,11,1,T,S,V
2019-01-31 15:14:50,30.6,2404,0.24,35.6,96.2,----,----,3353.2665 S,15111.1168 E,11,1,T,S,V
2019-01-31 15:15:14,36.8,2516,0.35,35.8,96.6,----,----,3353.2571 S,15111.1174 E,11,1,T,S,V
2019-01-31 15:15:34,49.1,2731,0.50,35.9,96.7,----,----,3353.2619 S,15111.1252 E,11,1,T,S,V
2019-01-31 15:15:45,37.4,2527,0.43,36.0,96.9,----,----,3353.2672 S,15111.1267 E,11,1,T,S,V
2019-01-31 15:15:58,36.8,2513,0.26,36.1,97.1,----,----,3353.2739 S,15111.1282 E,12,1,T,S,V
2019-01-31 15:16:07,37.4,2528,0.28,36.2,97.2,----,----,3353.2758 S,15111.1295 E,12,1,T,S,V
2019-01-31 15:16:16,44.3,2647,0.16,36.3,97.4,----,----,3353.2793 S,15111.1285 E,12,1,T,S,V
2019-01-31 15:17:10,35.1,2487,0.16,36.5,97.8,----,----,3353.2863 S,15111.1259 E,12,1,T,S,V
2019-01-31 15:17:20,40.8,2586,0.30,36.6,98.0,----,----,3353.2900 S,15111.1243 E,12,1,T,S,V
2019-01-31 15:17:34,34.0,2461,0.22,36.7,98.1,----,----,3353.2937 S,15111.1177 E,12,1,T,S,V
2019-01-31 15:17:41,31.7,2426,0.25,36.7,98.2,----,----,3353.2944 S,15111.1167 E,12,1,T,S,V
2019-01-31 15:17:57,39.1,2555,0.28,36.9,98.5,----,----,3353.2955 S,15111.1130 E,12,1,T,S,V
2019-01-31 15:18:07,40.8,2589,0.40,37.0,98.6,----,----,3353.2928 S,15111.1071 E,11,1,T,S,V
2019-01-31 15:18:16,24.9,2301,0.02,37.0,98.7,----,----,3353.2902 S,15111.1041 E,11,1,T,S,V
2019-01-31 15:18:27,22.6,2263,0.13,37.1,98.8,----,----,3353.2853 S,15111.1038 E,11,1,T,S,V
2019-01-31 15:18:34,26.6,2334,0.05,37.1,98.9,----,----,3353.2839 S,15111.1023 E,10,1,T,S,V
2019-01-31 15:18:51,16.9,2168,0.00,37.3,99.2,----,----,3353.2845 S,15111.0934 E,12,1,T,S,V
2019-01-31 15:18:58,11.8,2096,0.05,37.4,99.3,----,----,3353.2867 S,15111.0955 E,12,1,T,S,V
2019-01-31 15:19:03,24.3,2299,0.03,37.4,99.4,----,----,3353.2894 S,15111.0959 E,12,1,T,S,V
2019-01-31 15:19:31,30.6,2408,0.25,37.6,99.7,----,----,3353.2701 S,15111.0925 E,12,1,T,S,V
2019-01-31 15:19:40,25.4,2311,0.10,37.6,99.8,----,----,3353.2683 S,15111.0895 E,12,1,T,S,V
2019-01-31 15:19:58,28.9,2377,0.27,37.7,99.9,----,----,3353.2606 S,15111.0978 E,12,1,T,S,V
2019-03-06 11:49:19,00.0,1949,0.00,28.4,83.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 11:49:21,00.0,1948,0.00,28.4,83.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 11:49:25,66.5,3038,0.00,28.4,83.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 11:56:06,00.0,1945,0.00,30.3,86.5,----,----,3356.2071 S,15113.3689 E,11,1,T,S,V
2019-03-06 11:56:13,22.6,2263,0.00,30.3,86.6,----,----,3356.2027 S,15113.3704 E,11,1,T,S,V
2019-03-06 11:56:20,23.2,2276,0.00,30.3,86.6,----,----,3356.2007 S,15113.3710 E,11,1,T,S,V
2019-03-06 11:56:26,23.2,2270,0.00,30.3,86.6,----,----,3356.1991 S,15113.3710 E,11,1,T,S,V
2019-03-06 11:56:34,19.7,2211,0.00,30.3,86.6,----,----,3356.1980 S,15113.3712 E,11,1,T,S,V
2019-03-06 11:56:41,20.9,2236,0.00,30.3,86.6,----,----,3356.1969 S,15113.3727 E,11,1,T,S,V
2019-03-06 11:56:48,18.6,2196,0.00,30.3,86.7,----,----,3356.1955 S,15113.3724 E,11,1,T,S,V
2019-03-06 11:56:56,19.7,2215,0.02,30.3,86.7,----,----,3356.1925 S,15113.3729 E,11,1,T,S,V
2019-03-06 11:57:02,20.3,2228,0.00,30.4,86.7,----,----,3356.1907 S,15113.3714 E,11,1,T,S,V
2019-03-06 11:57:11,14.8,2123,0.00,30.4,86.7,----,----,3356.1899 S,15113.3670 E,11,1,T,S,V
2019-03-06 11:57:14,15.8,2140,0.00,30.4,86.7,----,----,3356.1904 S,15113.3660 E,11,1,T,S,V
2019-03-06 11:57:21,13.8,2112,0.00,30.4,86.7,----,----,3356.1913 S,15113.3640 E,11,1,T,S,V
2019-03-06 11:57:27,14.8,2120,0.00,30.4,86.7,----,----,3356.1925 S,15113.3633 E,11,1,T,S,V
2019-03-06 11:57:33,15.2,2139,0.00,30.4,86.7,----,----,3356.1938 S,15113.3621 E,11,1,T,S,V
2019-03-06 11:57:55,18.6,2199,0.00,30.5,86.9,----,----,3356.1979 S,15113.3628 E,11,1,T,S,V
2019-03-06 11:58:03,16.9,2167,0.00,30.5,87.0,----,----,3356.2003 S,15113.3621 E,11,1,T,S,V
2019-03-06 12:05:33,19.2,2206,0.00,32.2,90.0,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:05:39,19.7,2215,0.00,32.2,89.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:09,20.3,2229,0.00,32.1,89.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:22,20.3,2226,0.00,32.1,89.8,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:29,20.3,2224,0.00,32.0,89.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:34,19.7,2216,0.00,32.0,89.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:39,18.0,2189,0.00,32.0,89.6,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:06:50,17.5,2179,0.00,31.9,89.5,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-06 12:07:48,20.3,2226,0.00,32.0,89.6,----,----,3356.3134 S,15113.4058 E,3,1,T,S,V
2019-03-06 12:08:43,22.6,2263,0.02,31.9,89.5,----,----,3356.3337 S,15113.4045 E,6,1,T,S,V
2019-03-06 12:08:48,22.0,2252,0.00,31.9,89.5,----,----,3356.3337 S,15113.4049 E,6,1,T,S,V
2019-03-06 12:08:55,24.3,2290,0.02,31.9,89.4,----,----,3356.3344 S,15113.4056 E,7,1,T,S,V
2019-03-06 12:09:34,16.3,2158,0.00,32.0,89.6,----,----,3356.3335 S,15113.4079 E,7,1,T,S,V
2019-03-06 12:09:47,19.2,2200,0.00,31.9,89.4,----,----,3356.3341 S,15113.4077 E,10,1,T,S,V
2019-03-06 12:09:52,20.3,2224,0.00,31.9,89.4,----,----,3356.3342 S,15113.4078 E,10,1,T,S,V
2019-03-06 12:11:40,18.6,2199,0.00,31.9,89.5,----,----,3356.3333 S,15113.4078 E,10,1,T,S,V
2019-03-06 12:12:04,16.9,2169,0.00,32.0,89.6,----,----,3356.3341 S,15113.4079 E,10,1,T,S,V
2019-03-07 06:49:08,32.9,2448,0.23,19.8,67.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:19,35.1,2480,0.15,19.7,67.6,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:25,29.4,2381,0.14,19.7,67.5,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:29,35.7,2496,0.21,19.6,67.4,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:34,30.6,2407,0.16,19.6,67.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:39,29.4,2385,0.24,19.6,67.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:44,30.6,2402,0.16,19.6,67.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:49,29.4,2387,0.14,19.5,67.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:49:54,26.6,2334,0.13,19.5,67.1,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:12,28.3,2362,0.11,19.4,66.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:17,25.4,2311,0.17,19.4,66.9,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:21,30.0,2399,0.20,19.3,66.8,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:26,32.3,2433,0.14,19.3,66.8,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:31,31.1,2411,0.20,19.3,66.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:35,26.6,2333,0.14,19.3,66.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:39,28.9,2377,0.19,19.2,66.7,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:44,37.4,2527,0.30,19.2,66.6,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:48,30.6,2400,0.21,19.2,66.5,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:50:53,32.3,2435,0.00,19.1,66.5,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:51:09,26.6,2336,0.12,19.1,66.4,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:51:14,31.7,2427,0.18,19.1,66.4,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:51:20,23.2,2278,0.10,19.0,66.3,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 06:51:28,29.4,2381,0.21,19.0,66.2,----,----,0000.0000 N,00000.0000 W,0,0,T,S,V
2019-03-07 07:05:27,35.7,2492,0.31,17.9,64.3,----,----,3356.1586 S,15113.3153 E,12,1,T,S,V
2019-03-07 07:05:35,38.0,2532,0.24,17.9,64.3,----,----,3356.1597 S,15113.3175 E,12,1,T,S,V
2019-03-07 07:05:40,33.4,2458,0.25,17.9,64.2,----,----,3356.1611 S,15113.3206 E,12,1,T,S,V
2019-03-07 07:05:45,32.3,2438,0.23,17.9,64.2,----,----,3356.1631 S,15113.3225 E,12,1,T,S,V
2019-03-07 07:05:50,29.4,2389,0.14,17.9,64.2,----,----,3356.1649 S,15113.3213 E,12,1,T,S,V
2019-03-07 07:05:54,28.3,2369,0.16,17.9,64.2,----,----,3356.1652 S,15113.3185 E,12,1,T,S,V
2019-03-07 07:05:59,26.6,2333,0.17,17.8,64.1,----,----,3356.1654 S,15113.3162 E,12,1,T,S,V
